"Area","MTU","Biomass - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"CTA|ES","02.01.2025 07:45 - 02.01.2025 08:00 (CET/CEST)","344","0","0","6388","428","16","0","0","0","772","192","836","2424","0","7116","8","60","20","172","0","6112"
"CTA|ES","02.01.2025 08:00 - 02.01.2025 08:15 (CET/CEST)","348","0","0","6980","432","20","0","0","0","1168","192","848","2512","0","7116","8","60","20","172","0","6104"
"CTA|ES","02.01.2025 08:15 - 02.01.2025 08:30 (CET/CEST)","340","0","0","6332","476","20","0","0","0","1356","40","884","2672","0","7120","8","60","24","172","0","6076"
"CTA|ES","02.01.2025 08:30 - 02.01.2025 08:45 (CET/CEST)","332","0","0","6344","516","20","0","0","0","1796","0","884","2928","0","7116","8","60","36","168","0","6148"
"CTA|ES","02.01.2025 08:45 - 02.01.2025 09:00 (CET/CEST)","328","0","0","6612","516","20","0","0","0","1776","0","872","2968","0","7116","8","56","180","168","0","6164"
"CTA|ES","02.01.2025 09:00 - 02.01.2025 09:15 (CET/CEST)","336","0","0","6768","520","20","0","0","0","1732","0","876","3004","0","7116","8","56","548","168","0","6096"
"CTA|ES","02.01.2025 09:15 - 02.01.2025 09:30 (CET/CEST)","340","0","0","7760","512","20","0","0","0","1768","0","892","2904","0","7116","8","56","1420","164","0","6076"
"CTA|ES","02.01.2025 09:30 - 02.01.2025 09:45 (CET/CEST)","340","0","0","7204","512","20","0","0","0","1720","0","884","2728","0","7116","8","56","2808","164","0","6008"
"CTA|ES","02.01.2025 09:45 - 02.01.2025 10:00 (CET/CEST)","332","0","0","6580","512","20","0","0","0","1560","0","872","2504","0","7116","8","56","4464","164","0","5908"
"CTA|ES","02.01.2025 10:00 - 02.01.2025 10:15 (CET/CEST)","352","0","0","6236","512","20","0","0","0","804","0","876","1964","0","7116","8","56","6236","168","0","5756"
"CTA|ES","02.01.2025 10:15 - 02.01.2025 10:30 (CET/CEST)","356","0","0","5984","516","20","0","0","0","388","0","900","1808","0","7116","8","56","8060","168","0","5536"
"CTA|ES","02.01.2025 10:30 - 02.01.2025 10:45 (CET/CEST)","352","0","0","5344","520","16","0","0","0","232","0","872","1680","0","7120","8","56","9492","172","0","5512"
"CTA|ES","02.01.2025 10:45 - 02.01.2025 11:00 (CET/CEST)","348","0","0","4788","520","20","0","0","0","224","160","876","1404","0","7120","8","60","10484","168","0","5476"
"CTA|ES","02.01.2025 11:00 - 02.01.2025 11:15 (CET/CEST)","344","0","0","4560","516","20","0","0","0","252","376","876","1280","0","7120","8","60","11064","172","0","5380"
"CTA|ES","02.01.2025 11:15 - 02.01.2025 11:30 (CET/CEST)","352","0","0","4956","512","20","0","0","0","304","860","920","1372","0","7116","8","60","12016","168","0","5452"
"CTA|ES","02.01.2025 11:30 - 02.01.2025 11:45 (CET/CEST)","348","0","0","4924","512","20","0","0","0","196","580","876","1280","0","7116","8","60","12436","168","0","5496"
"CTA|ES","02.01.2025 11:45 - 02.01.2025 12:00 (CET/CEST)","344","0","0","4572","512","20","0","0","0","164","188","848","1160","0","7116","8","60","12728","168","0","5584"
"CTA|ES","02.01.2025 12:00 - 02.01.2025 12:15 (CET/CEST)","348","0","0","4624","512","20","0","0","0","200","140","856","1060","0","7116","8","60","13072","168","0","5644"
"CTA|ES","02.01.2025 12:15 - 02.01.2025 12:30 (CET/CEST)","348","0","0","4976","504","20","0","0","0","232","140","876","1244","0","7116","8","56","13288","168","0","5788"
"CTA|ES","02.01.2025 12:30 - 02.01.2025 12:45 (CET/CEST)","348","0","0","5228","484","20","0","0","0","164","140","844","1088","0","7112","12","60","13336","168","0","5824"
"CTA|ES","02.01.2025 12:45 - 02.01.2025 13:00 (CET/CEST)","348","0","0","5048","488","20","0","0","0","164","140","848","1060","0","7112","12","60","13388","168","0","5912"
"CTA|ES","02.01.2025 13:00 - 02.01.2025 13:15 (CET/CEST)","352","0","0","4804","488","20","0","0","0","164","140","832","968","0","7116","12","64","13364","164","0","6144"
"CTA|ES","02.01.2025 13:15 - 02.01.2025 13:30 (CET/CEST)","348","0","0","4536","500","20","0","0","0","108","520","848","896","0","7116","12","64","13340","160","0","6372"
"CTA|ES","02.01.2025 13:30 - 02.01.2025 13:45 (CET/CEST)","348","0","0","4484","516","20","0","0","0","80","636","844","876","0","7116","12","64","13412","156","0","6472"
"CTA|ES","02.01.2025 13:45 - 02.01.2025 14:00 (CET/CEST)","344","0","0","4480","516","20","0","0","0","80","848","852","892","0","7116","8","64","13508","152","0","6604"
"CTA|ES","02.01.2025 14:00 - 02.01.2025 14:15 (CET/CEST)","340","0","0","4624","516","20","0","0","0","96","848","856","948","0","7116","8","64","13604","152","0","6736"
"CTA|ES","02.01.2025 14:15 - 02.01.2025 14:30 (CET/CEST)","340","0","0","5084","512","20","0","0","0","204","388","892","1028","0","7116","8","64","13828","144","0","6748"
"CTA|ES","02.01.2025 14:30 - 02.01.2025 14:45 (CET/CEST)","340","0","0","5336","512","20","0","0","0","228","324","872","980","0","7116","8","64","13872","144","0","6728"
"CTA|ES","02.01.2025 14:45 - 02.01.2025 15:00 (CET/CEST)","340","0","0","5428","512","20","0","0","0","216","388","848","964","0","7116","8","64","13932","148","0","6732"
"CTA|ES","02.01.2025 15:00 - 02.01.2025 15:15 (CET/CEST)","340","0","0","5372","512","20","0","0","0","168","448","844","896","0","7116","8","64","14012","148","0","6760"
"CTA|ES","02.01.2025 15:15 - 02.01.2025 15:30 (CET/CEST)","340","0","0","5372","512","20","0","0","0","164","532","848","1084","0","7116","8","64","13980","156","0","6804"
"CTA|ES","02.01.2025 15:30 - 02.01.2025 15:45 (CET/CEST)","344","0","0","5408","512","20","0","0","0","192","648","848","1144","0","7116","8","64","13836","156","0","6960"
"CTA|ES","02.01.2025 15:45 - 02.01.2025 16:00 (CET/CEST)","348","0","0","5816","512","20","0","0","0","204","624","844","1060","0","7116","8","64","13516","160","0","6924"
"CTA|ES","02.01.2025 16:00 - 02.01.2025 16:15 (CET/CEST)","352","0","0","6216","512","20","0","0","0","208","476","844","1028","0","7112","8","64","12960","164","0","6736"
"CTA|ES","02.01.2025 16:15 - 02.01.2025 16:30 (CET/CEST)","340","0","0","6364","508","20","0","0","0","156","432","844","1132","0","7116","8","64","12076","164","0","6200"
"CTA|ES","02.01.2025 16:30 - 02.01.2025 16:45 (CET/CEST)","348","0","0","6636","488","20","0","0","0","132","428","856","1292","0","7116","8","64","11116","164","0","6472"
"CTA|ES","02.01.2025 16:45 - 02.01.2025 17:00 (CET/CEST)","348","0","0","7216","484","20","0","0","0","604","272","852","1756","0","7116","8","64","9608","160","0","6736"
"CTA|ES","02.01.2025 17:00 - 02.01.2025 17:15 (CET/CEST)","356","0","0","8400","484","20","0","0","0","904","124","880","1824","0","7116","8","64","7712","164","0","6660"
"CTA|ES","02.01.2025 17:15 - 02.01.2025 17:30 (CET/CEST)","356","0","0","7812","496","20","0","0","0","484","44","916","1864","0","7116","8","68","5576","168","0","6612"
"CTA|ES","02.01.2025 17:30 - 02.01.2025 17:45 (CET/CEST)","364","0","0","8032","508","20","0","0","0","1008","0","932","2404","0","7116","8","68","3904","164","0","6636"
"CTA|ES","02.01.2025 17:45 - 02.01.2025 18:00 (CET/CEST)","368","0","0","8704","512","20","0","0","0","1676","0","944","2580","0","7116","8","64","2292","168","0","6712"
"CTA|ES","02.01.2025 18:00 - 02.01.2025 18:15 (CET/CEST)","372","0","0","9556","508","20","0","0","0","2060","0","952","3068","0","7116","8","68","1228","168","0","6884"
"CTA|ES","02.01.2025 18:15 - 02.01.2025 18:30 (CET/CEST)","372","0","0","8708","500","20","0","0","0","2292","0","944","3128","0","7116","8","68","596","168","0","7040"
"CTA|ES","02.01.2025 18:30 - 02.01.2025 18:45 (CET/CEST)","372","0","0","8600","500","20","0","0","0","2396","0","960","3676","0","7116","8","68","300","172","0","7272"
"CTA|ES","02.01.2025 18:45 - 02.01.2025 19:00 (CET/CEST)","368","0","0","8600","500","20","0","0","0","2356","0","956","4004","0","7116","8","68","192","176","0","7532"
"CTA|ES","02.01.2025 19:00 - 02.01.2025 19:15 (CET/CEST)","372","0","0","8672","500","20","0","0","0","2264","0","960","4180","0","7116","8","72","172","172","0","7752"
"CTA|ES","02.01.2025 19:15 - 02.01.2025 19:30 (CET/CEST)","368","0","0","8864","504","20","0","0","0","2288","0","972","4192","0","7116","8","72","168","172","0","7832"
"CTA|ES","02.01.2025 19:30 - 02.01.2025 19:45 (CET/CEST)","364","0","0","9020","508","20","0","0","0","2312","0","976","4116","0","7116","8","68","164","172","0","7928"
"CTA|ES","02.01.2025 19:45 - 02.01.2025 20:00 (CET/CEST)","364","0","0","9236","508","20","0","0","0","2224","0","976","4104","0","7116","8","68","164","172","0","8032"
"CTA|ES","02.01.2025 20:00 - 02.01.2025 20:15 (CET/CEST)","364","0","0","9432","508","20","0","0","0","2296","0","968","3860","0","7116","8","72","160","168","0","8124"
"CTA|ES","02.01.2025 20:15 - 02.01.2025 20:30 (CET/CEST)","360","0","0","8876","508","20","0","0","0","2456","0","980","3752","0","7116","8","72","164","168","0","8196"
"CTA|ES","02.01.2025 20:30 - 02.01.2025 20:45 (CET/CEST)","360","0","0","8908","508","20","0","0","0","2492","0","984","3772","0","7116","8","72","164","172","0","8272"
"CTA|ES","02.01.2025 20:45 - 02.01.2025 21:00 (CET/CEST)","368","0","0","8888","508","20","0","0","0","2488","0","996","3840","0","7116","8","72","164","172","0","8320"
"CTA|ES","02.01.2025 21:00 - 02.01.2025 21:15 (CET/CEST)","364","0","0","8996","508","20","0","0","0","2484","0","996","3856","0","7116","8","72","164","172","0","8364"
"CTA|ES","02.01.2025 21:15 - 02.01.2025 21:30 (CET/CEST)","352","0","0","9368","508","20","0","0","0","2440","0","976","3600","0","7116","8","68","164","176","0","8508"
"CTA|ES","02.01.2025 21:30 - 02.01.2025 21:45 (CET/CEST)","356","0","0","9000","508","20","0","0","0","2416","0","952","3532","0","7120","8","68","160","176","0","8572"
"CTA|ES","02.01.2025 21:45 - 02.01.2025 22:00 (CET/CEST)","364","0","0","8652","508","20","0","0","0","2412","0","924","3156","0","7120","8","68","164","184","0","8724"
"CTA|ES","02.01.2025 22:00 - 02.01.2025 22:15 (CET/CEST)","364","0","0","8388","508","20","0","0","0","2192","0","912","2912","0","7120","8","68","160","192","0","8828"
"CTA|ES","02.01.2025 22:15 - 02.01.2025 22:30 (CET/CEST)","368","0","0","8768","508","20","0","0","0","1960","0","912","2764","0","7120","8","64","160","200","0","8772"
"CTA|ES","02.01.2025 22:30 - 02.01.2025 22:45 (CET/CEST)","364","0","0","8240","508","20","0","0","0","1960","0","900","2520","0","7120","8","64","92","200","0","8788"
"CTA|ES","02.01.2025 22:45 - 02.01.2025 23:00 (CET/CEST)","364","0","0","8128","508","20","0","0","0","1708","0","900","2512","0","7120","12","68","64","204","0","8776"
"CTA|ES","02.01.2025 23:00 - 02.01.2025 23:15 (CET/CEST)","368","0","0","7848","508","20","0","0","0","1424","0","888","2436","0","7120","8","68","64","208","0","8688"
"CTA|ES","02.01.2025 23:15 - 02.01.2025 23:30 (CET/CEST)","368","0","0","7668","492","20","0","0","0","1080","0","892","2164","0","7116","8","68","52","208","0","8712"
"CTA|ES","02.01.2025 23:30 - 02.01.2025 23:45 (CET/CEST)","364","0","0","6748","448","20","0","0","0","872","0","872","2160","0","7120","12","64","44","208","0","8888"
"CTA|ES","02.01.2025 23:45 - 03.01.2025 00:00 (CET/CEST)","360","0","0","6020","404","20","0","0","0","816","0","860","2176","0","7116","12","64","44","208","0","9060"
"CTA|ES","03.01.2025 00:00 - 03.01.2025 00:15 (CET/CEST)","364","0","0","5736","364","20","0","0","0","704","0","852","1832","0","7116","12","64","48","204","0","9024"
"CTA|ES","03.01.2025 00:15 - 03.01.2025 00:30 (CET/CEST)","372","0","0","5972","320","20","0","0","0","680","0","876","1728","0","7116","8","64","48","204","0","9096"
"CTA|ES","03.01.2025 00:30 - 03.01.2025 00:45 (CET/CEST)","372","0","0","5492","276","16","0","0","0","528","0","904","1640","0","7120","8","64","48","204","0","9124"
"CTA|ES","03.01.2025 00:45 - 03.01.2025 01:00 (CET/CEST)","372","0","0","4880","248","16","0","0","0","472","0","928","1524","0","7120","8","64","48","208","0","9092"
"CTA|ES","03.01.2025 01:00 - 03.01.2025 01:15 (CET/CEST)","372","0","0","4592","248","20","0","0","0","304","0","876","1360","0","7120","8","64","48","208","0","9188"
"CTA|ES","03.01.2025 01:15 - 03.01.2025 01:30 (CET/CEST)","356","0","0","4740","248","20","0","0","0","176","48","860","1252","0","7120","8","60","48","204","0","9360"
"CTA|ES","03.01.2025 01:30 - 03.01.2025 01:45 (CET/CEST)","356","0","0","4340","248","16","0","0","0","104","440","852","1104","0","7120","8","60","44","208","0","9668"
"CTA|ES","03.01.2025 01:45 - 03.01.2025 02:00 (CET/CEST)","368","0","0","3964","248","16","0","0","0","28","788","864","1108","0","7120","8","56","48","204","0","9920"
"CTA|ES","03.01.2025 02:00 - 03.01.2025 02:15 (CET/CEST)","368","0","0","3920","248","16","0","0","0","4","1360","876","1088","0","7120","8","60","48","208","0","10112"
"CTA|ES","03.01.2025 02:15 - 03.01.2025 02:30 (CET/CEST)","376","0","0","3936","248","16","0","0","0","0","2172","916","1048","0","7120","8","60","48","212","0","10384"
"CTA|ES","03.01.2025 02:30 - 03.01.2025 02:45 (CET/CEST)","372","0","0","3932","248","16","0","0","0","0","2556","916","980","0","7120","8","60","48","212","0","10564"
"CTA|ES","03.01.2025 02:45 - 03.01.2025 03:00 (CET/CEST)","368","0","0","4048","248","16","0","0","0","0","2696","932","1032","0","7120","8","60","48","208","0","10280"
"CTA|ES","03.01.2025 03:00 - 03.01.2025 03:15 (CET/CEST)","368","0","0","4228","248","16","0","0","0","4","2992","948","1072","0","7120","8","60","44","212","0","9996"
"CTA|ES","03.01.2025 03:15 - 03.01.2025 03:30 (CET/CEST)","368","0","0","4328","248","16","0","0","0","0","3316","916","1036","0","7120","8","60","36","208","0","10412"
"CTA|ES","03.01.2025 03:30 - 03.01.2025 03:45 (CET/CEST)","368","0","0","4192","248","16","0","0","0","0","3460","920","992","0","7120","8","60","32","208","0","10628"
"CTA|ES","03.01.2025 03:45 - 03.01.2025 04:00 (CET/CEST)","368","0","0","4128","248","16","0","0","0","0","3484","876","988","0","7120","8","60","32","204","0","10632"
"CTA|ES","03.01.2025 04:00 - 03.01.2025 04:15 (CET/CEST)","372","0","0","4296","248","16","0","0","0","0","3584","884","1028","0","7120","8","60","32","204","0","10304"
"CTA|ES","03.01.2025 04:15 - 03.01.2025 04:30 (CET/CEST)","372","0","0","4208","248","16","0","0","0","0","3772","876","1004","0","7120","8","60","32","208","0","10368"
"CTA|ES","03.01.2025 04:30 - 03.01.2025 04:45 (CET/CEST)","376","0","0","4128","248","16","0","0","0","0","3808","852","896","0","7120","8","60","32","208","0","10660"
"CTA|ES","03.01.2025 04:45 - 03.01.2025 05:00 (CET/CEST)","376","0","0","3912","248","16","0","0","0","0","3828","836","856","0","7120","8","60","32","212","0","10988"
"CTA|ES","03.01.2025 05:00 - 03.01.2025 05:15 (CET/CEST)","376","0","0","3972","248","16","0","0","0","0","3860","844","940","0","7120","8","60","32","212","0","10820"
"CTA|ES","03.01.2025 05:15 - 03.01.2025 05:30 (CET/CEST)","384","0","0","4120","248","16","0","0","0","0","3764","844","988","0","7120","8","60","32","204","0","11112"
"CTA|ES","03.01.2025 05:30 - 03.01.2025 05:45 (CET/CEST)","380","0","0","4080","248","16","0","0","0","0","3700","868","968","0","7120","8","60","32","204","0","11416"
"CTA|ES","03.01.2025 05:45 - 03.01.2025 06:00 (CET/CEST)","380","0","0","4132","248","16","0","0","0","0","3552","876","976","0","7120","8","56","32","208","0","11528"
"CTA|ES","03.01.2025 06:00 - 03.01.2025 06:15 (CET/CEST)","384","0","0","4000","248","16","0","0","0","0","3036","868","916","0","7120","8","56","32","208","0","11548"
"CTA|ES","03.01.2025 06:15 - 03.01.2025 06:30 (CET/CEST)","392","0","0","4008","248","16","0","0","0","4","2316","892","1140","0","7120","8","56","32","212","0","11252"
"CTA|ES","03.01.2025 06:30 - 03.01.2025 06:45 (CET/CEST)","392","0","0","4032","248","16","0","0","0","0","1936","908","1248","0","7120","8","56","32","208","0","11576"
"CTA|ES","03.01.2025 06:45 - 03.01.2025 07:00 (CET/CEST)","396","0","0","4088","248","16","0","0","0","0","1184","908","1280","0","7116","8","56","32","204","0","11748"
"CTA|ES","03.01.2025 07:00 - 03.01.2025 07:15 (CET/CEST)","388","0","0","4388","248","16","0","0","0","4","876","904","1312","0","7120","8","56","32","208","0","11832"
"CTA|ES","03.01.2025 07:15 - 03.01.2025 07:30 (CET/CEST)","372","0","0","4044","248","16","0","0","0","76","868","880","1412","0","7116","8","60","32","204","0","11696"
"CTA|ES","03.01.2025 07:30 - 03.01.2025 07:45 (CET/CEST)","376","0","0","4088","248","16","0","0","0","80","1004","944","1864","0","7116","8","60","32","200","0","11812"
"CTA|ES","03.01.2025 07:45 - 03.01.2025 08:00 (CET/CEST)","380","0","0","4472","248","20","0","0","0","100","1004","964","2052","0","7116","8","60","32","204","0","11868"
"CTA|ES","03.01.2025 08:00 - 03.01.2025 08:15 (CET/CEST)","388","0","0","4816","252","20","0","0","0","128","684","948","2104","0","7116","8","64","32","204","0","12028"
"CTA|ES","03.01.2025 08:15 - 03.01.2025 08:30 (CET/CEST)","388","0","0","4540","268","20","0","0","0","252","532","912","2352","0","7116","8","68","36","204","0","12216"
"CTA|ES","03.01.2025 08:30 - 03.01.2025 08:45 (CET/CEST)","392","0","0","4436","308","20","0","0","0","520","524","908","2708","0","7116","8","64","52","200","0","12376"
"CTA|ES","03.01.2025 08:45 - 03.01.2025 09:00 (CET/CEST)","384","0","0","4532","320","20","0","0","0","604","524","908","2824","0","7116","8","64","216","200","0","12540"
"CTA|ES","03.01.2025 09:00 - 03.01.2025 09:15 (CET/CEST)","396","0","0","4684","324","20","0","0","0","616","524","920","2580","0","7116","8","64","604","204","0","12624"
"CTA|ES","03.01.2025 09:15 - 03.01.2025 09:30 (CET/CEST)","400","0","0","4892","328","20","0","0","0","596","524","952","2524","0","7116","12","64","1412","196","0","12592"
"CTA|ES","03.01.2025 09:30 - 03.01.2025 09:45 (CET/CEST)","400","0","0","4768","360","20","0","0","0","308","572","964","2424","0","7120","12","64","2536","184","0","12520"
"CTA|ES","03.01.2025 09:45 - 03.01.2025 10:00 (CET/CEST)","400","0","0","4364","356","20","0","0","0","220","912","968","2256","0","7116","12","68","3808","192","0","12416"
"CTA|ES","03.01.2025 10:00 - 03.01.2025 10:15 (CET/CEST)","400","0","0","4268","344","16","0","0","0","200","1220","964","2172","0","7116","12","64","4900","196","0","11952"
"CTA|ES","03.01.2025 10:15 - 03.01.2025 10:30 (CET/CEST)","400","0","0","4004","348","16","0","0","0","348","1528","976","2144","0","7120","12","68","6772","196","0","12136"
"CTA|ES","03.01.2025 10:30 - 03.01.2025 10:45 (CET/CEST)","396","0","0","3368","356","20","0","0","0","288","1432","924","1880","0","7120","12","68","7900","196","0","12104"
"CTA|ES","03.01.2025 10:45 - 03.01.2025 11:00 (CET/CEST)","396","0","0","3240","356","20","0","0","0","248","1604","916","1636","0","7120","12","64","8768","196","0","11904"
"CTA|ES","03.01.2025 11:00 - 03.01.2025 11:15 (CET/CEST)","392","0","0","3240","360","20","0","0","0","176","1824","920","1572","0","7120","12","64","9324","196","0","11724"
"CTA|ES","03.01.2025 11:15 - 03.01.2025 11:30 (CET/CEST)","392","0","0","3128","384","20","0","0","0","236","1852","976","1360","0","7120","8","64","10284","192","0","11800"
"CTA|ES","03.01.2025 11:30 - 03.01.2025 11:45 (CET/CEST)","380","0","0","2844","416","20","0","0","0","204","1832","924","1188","0","7120","8","68","10700","188","0","11752"
"CTA|ES","03.01.2025 11:45 - 03.01.2025 12:00 (CET/CEST)","372","0","0","2736","416","20","0","0","0","188","1620","896","1156","0","7120","8","68","10864","192","0","11896"
"CTA|ES","03.01.2025 12:00 - 03.01.2025 12:15 (CET/CEST)","368","0","0","2720","412","20","0","0","0","168","1592","896","1140","0","7104","8","68","11200","192","0","11952"
"CTA|ES","03.01.2025 12:15 - 03.01.2025 12:30 (CET/CEST)","364","0","0","2836","440","20","0","0","0","164","824","952","984","0","7100","8","68","11636","192","0","11888"
"CTA|ES","03.01.2025 12:30 - 03.01.2025 12:45 (CET/CEST)","360","0","0","2632","460","20","0","0","0","100","660","932","928","0","7100","8","68","11756","188","0","11984"
"CTA|ES","03.01.2025 12:45 - 03.01.2025 13:00 (CET/CEST)","368","0","0","2652","460","20","0","0","0","104","660","952","968","0","7100","4","68","11740","192","0","12076"
"CTA|ES","03.01.2025 13:00 - 03.01.2025 13:15 (CET/CEST)","368","0","0","2692","464","20","0","0","0","140","660","892","948","0","7100","4","64","11668","196","0","12132"
"CTA|ES","03.01.2025 13:15 - 03.01.2025 13:30 (CET/CEST)","364","0","0","2656","464","20","0","0","0","144","588","924","1044","0","7100","4","68","11420","192","0","12352"
"CTA|ES","03.01.2025 13:30 - 03.01.2025 13:45 (CET/CEST)","368","0","0","2620","456","20","0","0","0","128","292","932","1044","0","7048","4","68","11288","196","0","12564"
"CTA|ES","03.01.2025 13:45 - 03.01.2025 14:00 (CET/CEST)","364","0","0","2612","456","20","0","0","0","128","276","928","1052","0","7036","4","68","11140","192","0","12676"
"CTA|ES","03.01.2025 14:00 - 03.01.2025 14:15 (CET/CEST)","356","0","0","2740","452","20","0","0","0","128","276","928","1116","0","7044","4","68","10956","192","0","12860"
"CTA|ES","03.01.2025 14:15 - 03.01.2025 14:30 (CET/CEST)","352","0","0","2744","456","20","0","0","0","152","276","896","1128","0","7052","8","64","10896","192","0","12972"
"CTA|ES","03.01.2025 14:30 - 03.01.2025 14:45 (CET/CEST)","348","0","0","2708","456","20","0","0","0","280","276","872","1044","0","7056","8","64","10748","188","0","13192"
"CTA|ES","03.01.2025 14:45 - 03.01.2025 15:00 (CET/CEST)","352","0","0","2760","456","20","0","0","0","272","276","884","1068","0","7064","4","64","10216","180","0","13340"
"CTA|ES","03.01.2025 15:00 - 03.01.2025 15:15 (CET/CEST)","336","0","0","2884","456","20","0","0","0","348","276","868","1132","0","7068","4","64","10036","180","0","13296"
"CTA|ES","03.01.2025 15:15 - 03.01.2025 15:30 (CET/CEST)","344","0","0","2856","456","20","0","0","0","404","276","868","956","0","7068","4","64","9728","172","0","13300"
"CTA|ES","03.01.2025 15:30 - 03.01.2025 15:45 (CET/CEST)","352","0","0","3064","456","20","0","0","0","424","368","904","1120","0","7064","4","64","9568","176","0","12548"
"CTA|ES","03.01.2025 15:45 - 03.01.2025 16:00 (CET/CEST)","356","0","0","3608","456","20","0","0","0","352","528","940","1112","0","7072","4","64","9040","176","0","12672"
"CTA|ES","03.01.2025 16:00 - 03.01.2025 16:15 (CET/CEST)","360","0","0","3852","456","20","0","0","0","348","460","928","1012","0","7076","8","64","8548","172","0","12928"
"CTA|ES","03.01.2025 16:15 - 03.01.2025 16:30 (CET/CEST)","360","0","0","4104","456","20","0","0","0","384","676","944","1344","0","7076","8","68","7644","168","0","12720"
"CTA|ES","03.01.2025 16:30 - 03.01.2025 16:45 (CET/CEST)","360","0","0","4184","456","20","0","0","0","352","680","948","1656","0","7076","8","68","7092","164","0","12556"
"CTA|ES","03.01.2025 16:45 - 03.01.2025 17:00 (CET/CEST)","360","0","0","4480","456","20","0","0","0","604","148","952","1772","0","7080","8","68","6040","168","0","12888"
"CTA|ES","03.01.2025 17:00 - 03.01.2025 17:15 (CET/CEST)","368","0","0","5244","456","20","0","0","0","764","100","976","1720","0","7084","8","68","4600","164","0","12964"
"CTA|ES","03.01.2025 17:15 - 03.01.2025 17:30 (CET/CEST)","372","0","0","5120","432","20","0","0","0","844","240","984","2048","0","7084","8","68","3108","168","0","13016"
"CTA|ES","03.01.2025 17:30 - 03.01.2025 17:45 (CET/CEST)","372","0","0","5092","400","20","0","0","0","1144","36","1012","2588","0","7088","8","68","2132","168","0","13076"
"CTA|ES","03.01.2025 17:45 - 03.01.2025 18:00 (CET/CEST)","364","0","0","5136","400","20","0","0","0","1696","0","1024","2936","0","7092","8","68","1264","168","0","13120"
"CTA|ES","03.01.2025 18:00 - 03.01.2025 18:15 (CET/CEST)","360","0","0","5784","400","20","0","0","0","1832","0","1044","2980","0","7096","8","68","648","172","0","13132"
"CTA|ES","03.01.2025 18:15 - 03.01.2025 18:30 (CET/CEST)","364","0","0","5596","404","20","0","0","0","1984","0","1036","2980","0","7096","8","68","272","184","0","13060"
"CTA|ES","03.01.2025 18:30 - 03.01.2025 18:45 (CET/CEST)","376","0","0","5780","404","20","0","0","0","2068","32","1064","3236","0","7100","8","64","96","180","0","13076"
